"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.436006271E2,5.223278122E1,4.607855770E0,-3.345197612E0,3.880099528E1,5.092023923E1,1.385412464E1,3.000000000E0
4.446006316E2,5.223302111E1,4.608305489E0,-3.357355051E0,3.887057294E1,4.980530605E1,1.304275568E1,3.000000000E0
4.456006355E2,5.223324201E1,4.608739260E0,-3.186459287E0,3.878432269E1,4.891271448E1,1.216571922E1,3.000000000E0
4.466006390E2,5.223348448E1,4.609158069E0,-3.457361440E0,3.859723215E1,4.792467733E1,1.150955394E1,3.000000000E0
4.476006438E2,5.223373458E1,4.609558404E0,-3.447002912E0,3.869106849E1,4.656535812E1,1.175567928E1,3.000000000E0
4.486006485E2,5.223401437E1,4.609927054E0,-3.351523361E0,3.876340138E1,4.526868009E1,1.191099505E1,3.000000000E0
4.496006527E2,5.223424725E1,4.610275738E0,-2.773023693E0,3.806446220E1,4.402026119E1,1.337252802E1,3.000000000E0
4.506006577E2,5.223451327E1,4.610663512E0,-3.192696383E0,3.844455724E1,4.316751353E1,1.272788800E1,3.000000000E0
4.516006618E2,5.223476730E1,4.611030481E0,-4.023799614E0,3.824000395E1,4.258058976E1,1.260201800E1,3.000000000E0
4.526006665E2,5.223504634E1,4.611384225E0,-3.668259349E0,3.835281397E1,4.176591127E1,1.248325231E1,3.000000000E0
4.536006715E2,5.223530954E1,4.611754262E0,-3.632845902E0,3.850375169E1,4.165943687E1,1.244726159E1,3.000000000E0
4.546006756E2,5.223556171E1,4.612100352E0,-3.081755309E0,3.811897216E1,4.143031729E1,1.173558456E1,3.000000000E0
4.556006802E2,5.223581937E1,4.612449063E0,-2.647223740E0,3.790615961E1,4.133576083E1,1.169326795E1,3.000000000E0
4.566006851E2,5.223606270E1,4.612791506E0,-2.566779873E0,3.757657498E1,4.128331573E1,1.113613408E1,3.000000000E0
4.576006904E2,5.223632084E1,4.613183422E0,-2.287556219E0,3.774154868E1,4.134552890E1,1.090008108E1,3.000000000E0
4.586006944E2,5.223657235E1,4.613573506E0,-1.710597038E0,3.765415269E1,4.150365362E1,1.114209050E1,3.000000000E0
4.596006989E2,5.223682396E1,4.613905111E0,-1.198776676E0,3.732210203E1,4.098917997E1,1.066406525E1,3.000000000E0
4.606007044E2,5.223706972E1,4.614300863E0,-1.277966666E0,3.746419783E1,4.145125552E1,1.084689191E1,3.000000000E0
4.616007091E2,5.223731470E1,4.614619595E0,-1.184333764E0,3.703347711E1,4.109988422E1,1.142986507E1,3.000000000E0
4.626007135E2,5.223756218E1,4.614964493E0,-1.506950796E0,3.698132753E1,4.108115555E1,1.255015486E1,3.000000000E0
4.636007187E2,5.223781617E1,4.615309415E0,-1.360954316E0,3.700535396E1,4.089038906E1,1.456503627E1,3.000000000E0
4.646007233E2,5.223806214E1,4.615633149E0,-1.474580168E0,3.687133468E1,4.075420664E1,1.396772330E1,3.000000000E0
4.656007284E2,5.223830947E1,4.615984998E0,-8.961052643E-1,3.679332240E1,4.068555875E1,1.496520696E1,3.000000000E0
4.666007338E2,5.223854099E1,4.616340014E0,-1.606659353E0,3.655183663E1,4.113771300E1,1.528000188E1,3.000000000E0
4.676007386E2,5.223879167E1,4.616682741E0,-1.751274257E0,3.654031455E1,4.075914817E1,1.508605736E1,3.000000000E0
4.686007433E2,5.223903238E1,4.617042633E0,-1.213201340E0,3.646050420E1,4.105671717E1,1.542280560E1,3.000000000E0
4.696007482E2,5.223926995E1,4.617383746E0,-2.459278592E0,3.627693498E1,4.132201370E1,1.483459610E1,3.000000000E0
4.706007532E2,5.223952763E1,4.617761418E0,-3.075656119E0,3.664063611E1,4.138330106E1,1.382212703E1,3.000000000E0
4.716007584E2,5.223974543E1,4.618110888E0,-4.186605820E0,3.651888028E1,4.156999116E1,1.371577538E1,3.000000000E0
4.726007631E2,5.223999445E1,4.618467829E0,-4.459337317E0,3.661023641E1,4.165780534E1,1.450944956E1,3.000000000E0
4.736007683E2,5.224025729E1,4.618832653E0,-4.673942205E0,3.673753203E1,4.147433496E1,1.535592117E1,3.000000000E0
4.746007725E2,5.224049985E1,4.619177867E0,-4.944835283E0,3.662532528E1,4.136775541E1,1.654048576E1,3.000000000E0
4.756007783E2,5.224075270E1,4.619604371E0,-5.045986447E0,3.690444628E1,4.199092486E1,1.715937106E1,3.000000000E0
4.766007832E2,5.224099595E1,4.619969398E0,-6.720483222E0,3.684446645E1,4.208023975E1,1.750943757E1,3.000000000E0
4.776007878E2,5.224126519E1,4.620326333E0,-6.635172796E0,3.712666034E1,4.174542085E1,1.803270580E1,3.000000000E0
4.786007935E2,5.224152190E1,4.620699043E0,-4.825897417E0,3.731098117E1,4.171561496E1,1.867758482E1,3.000000000E0
4.796007980E2,5.224177014E1,4.621077750E0,-7.006360536E0,3.732706316E1,4.182396580E1,1.987919503E1,3.000000000E0
4.806008033E2,5.224201506E1,4.621454962E0,-6.041653492E0,3.731891959E1,4.191513043E1,2.112381908E1,3.000000000E0
4.816008084E2,5.224227575E1,4.621819365E0,-5.637326313E0,3.750649390E1,4.174304799E1,2.024637753E1,3.000000000E0
4.826008132E2,5.224252343E1,4.622148485E0,-4.729409080E0,3.741501685E1,4.133285672E1,1.945359128E1,3.000000000E0
4.836008184E2,5.224276753E1,4.622515287E0,-5.341662730E0,3.750278909E1,4.154427477E1,1.812707181E1,3.000000000E0
4.846008234E2,5.224302045E1,4.622877122E0,-4.760615379E0,3.747480661E1,4.156331666E1,1.891312390E1,3.000000000E0
4.856008290E2,5.224328569E1,4.623227381E0,-5.086619049E0,3.759431394E1,4.128499321E1,1.882857894E1,3.000000000E0
4.866008335E2,5.224362741E1,4.623594413E0,-4.747325940E0,3.890226536E1,3.978422688E1,1.553231438E1,3.000000000E0
4.876008389E2,5.224389222E1,4.623948758E0,-4.658608663E0,3.876580165E1,4.001759844E1,1.455878173E1,3.000000000E0
4.886008434E2,5.224414286E1,4.624306986E0,-3.895016585E0,3.862214549E1,4.034646722E1,1.439501413E1,3.000000000E0
4.896008486E2,5.224439153E1,4.624704240E0,-4.800786434E0,3.859148530E1,4.097253222E1,1.399238448E1,3.000000000E0
4.906008540E2,5.224465479E1,4.625074461E0,-4.358225632E0,3.857817797E1,4.098078055E1,1.525243892E1,3.000000000E0
4.916008593E2,5.224490585E1,4.625429474E0,-3.911519380E0,3.839793806E1,4.101647339E1,1.567756972E1,3.000000000E0
4.926008635E2,5.224515243E1,4.625790775E0,-4.192882993E0,3.819585658E1,4.123147103E1,1.674051260E1,3.000000000E0
4.936008689E2,5.224541246E1,4.626186648E0,-3.860873437E0,3.834923766E1,4.162802870E1,1.653398886E1,3.000000000E0
4.946008739E2,5.224565306E1,4.626543925E0,-3.957252109E0,3.805435827E1,4.176397275E1,1.650655118E1,3.000000000E0
4.956008790E2,5.224589364E1,4.626858696E0,-3.295472518E0,3.759988597E1,4.143920558E1,1.549263217E1,3.000000000E0
4.966008840E2,5.224613662E1,4.627202315E0,-3.500954304E0,3.736157004E1,4.148278901E1,1.445651739E1,3.000000000E0
4.976008892E2,5.224639609E1,4.627523202E0,-3.500701086E0,3.716978009E1,4.109562792E1,1.453938249E1,3.000000000E0
4.986008946E2,5.224663827E1,4.627866855E0,-3.598167423E0,3.709797704E1,4.111301508E1,1.516622356E1,3.000000000E0
4.996008996E2,5.224689369E1,4.628208348E0,-4.043081739E0,3.696070110E1,4.095330511E1,1.588989782E1,3.000000000E0
5.006009054E2,5.224714658E1,4.628563492E0,-4.202190846E0,3.698745455E1,4.092324704E1,1.564414755E1,3.000000000E0
5.016009104E2,5.224739812E1,4.628908237E0,-3.582309632E0,3.700364391E1,4.074354979E1,1.663447552E1,3.000000000E0
5.026009146E2,5.224766591E1,4.629270324E0,-3.409367104E0,3.708302009E1,4.075760108E1,1.663410231E1,3.000000000E0
5.036009195E2,5.224794973E1,4.629701727E0,-3.294650985E0,3.747239797E1,4.096145724E1,1.594322780E1,3.000000000E0
5.046009251E2,5.224820791E1,4.630084632E0,-3.703113671E0,3.745341551E1,4.134712120E1,1.636566398E1,3.000000000E0
5.056009302E2,5.224845652E1,4.630432106E0,-2.703504428E0,3.723281160E1,4.128051899E1,1.606863043E1,3.000000000E0
5.066009349E2,5.224869799E1,4.630784418E0,-4.168582850E0,3.701689991E1,4.144534708E1,1.622932943E1,3.000000000E0
5.076009407E2,5.224893419E1,4.631140099E0,-2.472507926E0,3.693710566E1,4.146216375E1,1.664973502E1,3.000000000E0
5.086009457E2,5.224916764E1,4.631491991E0,-3.186071439E0,3.675557809E1,4.167397847E1,1.675461040E1,3.000000000E0
5.096009510E2,5.224942349E1,4.631882535E0,-3.025073656E0,3.695474562E1,4.178314315E1,1.613701378E1,3.000000000E0
5.106009564E2,5.224967043E1,4.632212661E0,-2.688282511E0,3.672600807E1,4.149178894E1,1.627059124E1,3.000000000E0
5.116009612E2,5.224988814E1,4.632522403E0,-3.063148166E0,3.611724192E1,4.172278955E1,1.635525233E1,3.000000000E0
5.126009662E2,5.225012718E1,4.632869381E0,-2.969428656E0,3.611815865E1,4.174760069E1,1.561447751E1,3.000000000E0
5.136009715E2,5.225038430E1,4.633283023E0,-2.616539617E0,3.630529026E1,4.195872319E1,1.519594383E1,3.000000000E0
5.146009769E2,5.225061606E1,4.633631441E0,-3.662443510E0,3.605628338E1,4.164457295E1,1.509488109E1,3.000000000E0
5.156009809E2,5.225085892E1,4.633984633E0,-2.627217044E0,3.609994929E1,4.164396017E1,1.643329342E1,3.000000000E0
5.166009865E2,5.225109992E1,4.634327983E0,-2.923255832E0,3.599736862E1,4.161958651E1,1.754744516E1,3.000000000E0
5.176009918E2,5.225132571E1,4.634676260E0,-2.961743818E0,3.575488098E1,4.181075434E1,1.727921980E1,3.000000000E0
5.186009973E2,5.225156286E1,4.634989997E0,-2.944970425E0,3.548971621E1,4.163229370E1,1.813090027E1,3.000000000E0
5.196010025E2,5.225175898E1,4.635268177E0,-3.525411635E0,3.465270955E1,4.189446257E1,1.651433391E1,3.000000000E0
5.206010075E2,5.225197435E1,4.635570059E0,-3.539861754E0,3.427985833E1,4.181851024E1,1.545315738E1,3.000000000E0
5.216010122E2,5.225218068E1,4.635875639E0,-2.106490577E0,3.384383347E1,4.172766705E1,1.523692500E1,3.000000000E0
5.226010171E2,5.225241584E1,4.636134150E0,-2.594763207E0,3.344917733E1,4.108707653E1,1.474908972E1,3.000000000E0
5.236010228E2,5.225260544E1,4.636422325E0,-2.684407475E0,3.276358023E1,4.114713576E1,1.405839262E1,3.000000000E0
5.246010282E2,5.225279938E1,4.636709026E0,-2.936560730E0,3.225062280E1,4.133871464E1,1.438364883E1,3.000000000E0
5.256010334E2,5.225298274E1,4.637006751E0,-3.176280905E0,3.172073591E1,4.167945684E1,1.430492645E1,3.000000000E0
5.266010383E2,5.225317451E1,4.637294747E0,-3.077107256E0,3.147503088E1,4.186215043E1,1.438005200E1,3.000000000E0
5.276010431E2,5.225336612E1,4.637585222E0,-3.146813917E0,3.112388245E1,4.186295579E1,1.403037408E1,3.000000000E0
5.286008008E2,5.225356520E1,4.637872840E0,-3.097505664E0,3.080152956E1,4.169018547E1,1.370924996E1,3.000000000E0
5.296007973E2,5.225374893E1,4.638148184E0,-3.023064505E0,3.039152536E1,4.181523033E1,1.410595316E1,3.000000000E0
5.306007998E2,5.225393564E1,4.638414501E0,-2.733126311E0,2.985074231E1,4.170017496E1,1.348820530E1,3.000000000E0
5.316007962E2,5.225411267E1,4.638707341E0,-2.581422005E0,2.936410736E1,4.215499344E1,1.350959130E1,3.000000000E0
5.326007870E2,5.225428008E1,4.638933901E0,-3.140437429E0,2.851927081E1,4.205601544E1,1.319972313E1,3.000000000E0
5.336007799E2,5.225444848E1,4.639155319E0,-2.962214462E0,2.791321001E1,4.184887526E1,1.319988931E1,3.000000000E0
5.346007680E2,5.225461617E1,4.639345321E0,-2.353975814E0,2.721317220E1,4.111270822E1,1.319706505E1,3.000000000E0
5.356007587E2,5.225478668E1,4.639593127E0,-2.519910941E0,2.683182495E1,4.145026549E1,1.385477748E1,3.000000000E0
5.366007534E2,5.225495966E1,4.639773871E0,-2.588985122E0,2.609172656E1,4.096180093E1,1.342930845E1,3.000000000E0
5.376007454E2,5.225509921E1,4.639999338E0,-3.203497162E0,2.539788796E1,4.162788573E1,1.323091244E1,3.000000000E0
5.386007380E2,5.225523460E1,4.640215105E0,-2.569083294E0,2.467740892E1,4.234820859E1,1.316044512E1,3.000000000E0
5.396007324E2,5.225538339E1,4.640438682E0,-2.184275156E0,2.418237967E1,4.268825942E1,1.321492613E1,3.000000000E0
5.406007227E2,5.225552706E1,4.640645280E0,-1.688386193E0,2.369915394E1,4.250515331E1,1.347125431E1,3.000000000E0
5.416007166E2,5.225567578E1,4.640855055E0,-1.647028007E0,2.319766455E1,4.262672497E1,1.393136221E1,3.000000000E0
5.426007123E2,5.225581799E1,4.641067876E0,-1.658997568E0,2.277597839E1,4.292773510E1,1.448030215E1,3.000000000E0
5.436007086E2,5.225594249E1,4.641206806E0,-1.027734426E0,2.192277011E1,4.209634091E1,1.389840426E1,3.000000000E0
5.446007046E2,5.225606915E1,4.641358294E0,-3.520594295E-1,2.112806216E1,4.150757737E1,1.336276008E1,3.000000000E0
5.456007015E2,5.225619586E1,4.641530905E0,-4.190532938E-1,2.046507711E1,4.147435579E1,1.322809010E1,3.000000000E0
5.466006989E2,5.225632325E1,4.641691211E0,1.454515401E-1,1.988367816E1,4.125711926E1,1.254109240E1,3.000000000E0
5.476006964E2,5.225640867E1,4.641784226E0,-5.516993878E-1,1.875567295E1,4.127659803E1,1.179064700E1,3.000000000E0
5.486006956E2,5.225652448E1,4.641948675E0,-1.062649849E0,1.842161557E1,4.162271499E1,1.203039507E1,3.000000000E0
5.496006938E2,5.225662921E1,4.642087396E0,-1.634350485E0,1.796366361E1,4.218227966E1,1.228886469E1,3.000000000E0
5.506006927E2,5.225673363E1,4.642252380E0,-1.337415288E0,1.753353075E1,4.279313520E1,1.277220573E1,3.000000000E0
5.546006918E2,5.225709955E1,4.642756341E0,-1.186200839E0,1.494486975E1,4.299818204E1,1.281676818E1,3.000000000E0
5.556006917E2,5.225718557E1,4.642909794E0,-1.277805255E0,1.458507334E1,4.434691993E1,1.275916362E1,3.000000000E0
5.566006922E2,5.225727437E1,4.643065555E0,-1.339543969E0,1.434195534E1,4.475372464E1,1.278707830E1,3.000000000E0
5.576006933E2,5.225737209E1,4.643256195E0,-6.603233013E-1,1.448593644E1,4.491336997E1,1.259862266E1,3.000000000E0
5.586006941E2,5.225744441E1,4.643388158E0,-7.884683153E-1,1.410812750E1,4.487526630E1,1.291239933E1,3.000000000E0
5.596006951E2,5.225753153E1,4.643495557E0,-8.157657292E-1,1.367360540E1,4.431231261E1,1.313912479E1,3.000000000E0
5.606006964E2,5.225762009E1,4.643627256E0,-8.872977914E-1,1.332332388E1,4.394700664E1,1.279478091E1,3.000000000E0
5.616006985E2,5.225770069E1,4.643755412E0,-1.035306727E0,1.309417570E1,4.386210665E1,1.378929008E1,3.000000000E0
5.626007001E2,5.225776741E1,4.643847214E0,-1.202069490E0,1.244360169E1,4.351330437E1,1.449257940E1,3.000000000E0
5.636007019E2,5.225783386E1,4.643939014E0,-8.800168214E-1,1.203288338E1,4.249467444E1,1.487280555E1,3.000000000E0
5.646007042E2,5.225789099E1,4.644043499E0,-1.021647960E0,1.161173639E1,4.221332331E1,1.545401837E1,3.000000000E0
5.656007059E2,5.225796050E1,4.644150055E0,-8.907503635E-1,1.142118100E1,4.255964801E1,1.620550731E1,3.000000000E0
5.666007077E2,5.225803064E1,4.644252913E0,-8.824380757E-1,1.116108089E1,4.279340585E1,1.719011833E1,3.000000000E0
5.676007106E2,5.225811034E1,4.644404737E0,-1.102331677E0,1.111804954E1,4.381230606E1,1.674076114E1,3.000000000E0
5.686007123E2,5.225816363E1,4.644466852E0,-1.050127067E0,1.061350427E1,4.369102392E1,1.751146767E1,3.000000000E0
5.696007152E2,5.225824235E1,4.644556891E0,-8.057246087E-1,1.058191261E1,4.290320622E1,1.868234714E1,3.000000000E0
5.706007184E2,5.225828990E1,4.644644756E0,-7.310902616E-1,1.030666474E1,4.336377629E1,1.980624616E1,3.000000000E0
5.716007209E2,5.225834453E1,4.644741095E0,-1.005255025E0,1.014293636E1,4.377322425E1,2.121867760E1,3.000000000E0
5.726007241E2,5.225840103E1,4.644806878E0,-8.183336752E-1,9.855216359E0,4.335155461E1,2.261959429E1,3.000000000E0
5.736007267E2,5.225843758E1,4.644889190E0,-6.625345089E-1,9.476138163E0,4.420320337E1,2.388588766E1,3.000000000E0
5.746007299E2,5.225845893E1,4.644897513E0,-8.633150226E-1,8.650788731E0,4.306428077E1,2.147862464E1,3.000000000E0
5.756007320E2,5.225848628E1,4.644945473E0,-6.526780110E-1,8.175989100E0,4.324938886E1,1.980499329E1,3.000000000E0
5.766007363E2,5.225854064E1,4.644976839E0,-1.105063469E0,7.798941064E0,4.153131654E1,1.854449421E1,3.000000000E0
5.776007388E2,5.225860848E1,4.645057675E0,-1.129212028E0,7.835719615E0,4.135564358E1,1.864342873E1,3.000000000E0
5.786007421E2,5.225860143E1,4.645147202E0,-1.116615486E0,6.826053911E0,4.311009664E1,1.484329822E1,3.000000000E0
5.796007460E2,5.225861862E1,4.645196466E0,-9.666547365E-1,6.269422073E0,4.375549126E1,1.410379275E1,3.000000000E0
5.806007493E2,5.225863863E1,4.645210756E0,-1.109023079E0,5.632892830E0,4.312568145E1,1.309230903E1,3.000000000E0
5.816007525E2,5.225863523E1,4.645190441E0,-9.458661200E-1,5.049017147E0,4.252146327E1,1.181957171E1,3.000000000E0
5.826007558E2,5.225856318E1,4.645405931E0,-6.494727936E-1,4.662933261E0,4.182855606E1,1.763255538E1,3.000000000E0
5.836007595E2,5.225858023E1,4.645430789E0,-4.001377057E-1,4.408484389E0,4.182855606E1,1.930349902E1,3.000000000E0
5.846007628E2,5.225861506E1,4.645481597E0,-7.419916661E-1,4.339580464E0,4.182855606E1,2.216078777E1,3.000000000E0
5.856007668E2,5.225860691E1,4.645474791E0,-5.562380841E-1,3.805256690E0,4.754644394E1,2.258111444E1,3.000000000E0
5.866007706E2,5.225861520E1,4.645489547E0,-5.685136467E-1,3.280614774E0,4.754644394E1,2.223242445E1,3.000000000E0
5.876007739E2,5.225861590E1,4.645490794E0,-1.468278877E-1,2.410772231E0,4.754644394E1,2.465843071E1,3.000000000E0
5.886007770E2,5.225863159E1,4.645518749E0,-5.175526589E-1,1.756839015E0,4.754644394E1,2.429123725E1,3.000000000E0
5.896007806E2,5.225862559E1,4.645508065E0,-1.803895956E0,1.001652816E0,4.754644394E1,2.375855417E1,3.000000000E0
5.906007848E2,5.225875389E1,4.645265597E0,-1.860930513E0,3.788418049E-1,3.113206482E2,6.337053935E0,3.000000000E0
5.916007886E2,5.225875343E1,4.645275447E0,-2.207457773E0,3.451019448E-1,3.113206482E2,6.295605932E0,3.000000000E0
5.926007921E2,5.225875459E1,4.645267680E0,-1.133332858E0,4.839135712E-2,3.102039490E2,6.670280903E0,3.000000000E0
5.936007959E2,5.225876453E1,4.645266484E0,9.390240442E-1,6.316330517E-1,3.102039490E2,6.967037996E0,3.000000000E0
5.946008002E2,5.225876960E1,4.645244757E0,8.511142671E0,3.167264827E0,3.155262146E2,7.150045348E0,3.000000000E0
5.956008036E2,5.225877851E1,4.645256984E0,1.147049156E1,3.149933714E0,3.104989319E2,7.185682463E0,3.000000000E0
5.966008067E2,5.225879053E1,4.645278679E0,7.438406364E0,7.919870197E-1,3.104989319E2,6.565316279E0,3.000000000E0
5.976008116E2,5.225878014E1,4.645231334E0,6.169564574E0,7.296224097E-2,3.104989319E2,6.439046798E0,3.000000000E0
5.986008154E2,5.225879026E1,4.645219703E0,6.519546989E0,1.389444364E-1,3.110780334E2,6.130781103E0,3.000000000E0
5.996008185E2,5.225879011E1,4.645219700E0,6.390670091E0,0.000000000E0,3.110780334E2,5.696291571E0,3.000000000E0
6.006008224E2,5.225879011E1,4.645219700E0,6.390670091E0,0.000000000E0,3.110780334E2,5.532313301E0,3.000000000E0
6.016008259E2,5.225879011E1,4.645219700E0,6.390670091E0,0.000000000E0,3.110780334E2,5.706990440E0,3.000000000E0
6.026008303E2,5.225879011E1,4.645219700E0,6.390670091E0,0.000000000E0,3.110780334E2,5.724277933E0,3.000000000E0
6.036008347E2,5.225879011E1,4.645219700E0,6.390670091E0,0.000000000E0,3.102039490E2,5.835828172E0,3.238641630E0
6.046008387E2,5.225879011E1,4.645219700E0,6.390670091E0,0.000000000E0,3.102039490E2,5.925026913E0,3.438093619E0
6.056008427E2,5.225879011E1,4.645219700E0,6.390670091E0,0.000000000E0,3.108722534E2,5.992847841E0,3.673795198E0
6.066008464E2,5.225879011E1,4.645219700E0,6.390670091E0,0.000000000E0,3.108722534E2,5.905902930E0,3.661622574E0
6.076008501E2,5.225879011E1,4.645219700E0,6.390670091E0,0.000000000E0,3.108722534E2,6.009952830E0,3.752987316E0
6.086008539E2,5.225879011E1,4.645219700E0,6.390670091E0,0.000000000E0,3.108722534E2,6.150516145E0,3.847745016E0
6.096008587E2,5.225879011E1,4.645219700E0,6.390670091E0,0.000000000E0,3.108722534E2,6.189295861E0,3.899715394E0
6.106008627E2,5.225879011E1,4.645219700E0,6.390670091E0,0.000000000E0,3.108722534E2,6.163752062E0,3.909438937E0
6.116008666E2,5.225879011E1,4.645219700E0,6.390670091E0,0.000000000E0,3.108722534E2,6.040803153E0,3.854678439E0
6.126008701E2,5.225879011E1,4.645219700E0,6.390670091E0,0.000000000E0,3.108722534E2,6.222643886E0,3.999649774E0
6.136008747E2,5.225879011E1,4.645219700E0,6.390670091E0,0.000000000E0,3.108722534E2,6.202561338E0,4.037779448E0
